"idamostra";"idade1";"hdom1";"licl5";"lscl5";"lscl4";"lscl3";"lscl2";"lscl1";"is";"nmudou";"nis"
78;44,05;19,92;14,8379521643005;16,9995829625909;19,2521065271032;21,591465021341;24,0140802869012;26,5167668280741;3;2;3
78;56,37;24,47;18,4315710067455;20,6227288192249;22,8549413108449;25,1255329432115;27,4321933110405;29,772904921412;3;2;3
78;63,04;28,88;20,0764849877111;22,2545737934156;24,453767857142;26,6725234910316;28,9095186319881;31,1636075931973;2;2;2
79;45,96;22,78;15,4488051927593;17,6216598503507;19,8763710769402;22,2089692128999;24,615967447913;27,0942727467318;2;0;2
79;58,28;25,96;18,9218224126244;21,1106876432852;23,3344651749722;25,5907940519888;27,8776406802523;30,1932334350253;2;0;2
79;64,95;29,12;20,5146520084655;22,6867522745245;24,8749640712045;27,0780766919202;29,2950554087959;31,5250052616407;2;0;2
80;28,58;19,46;9,02991132820987;10,921695994817;12,9977967542314;15,2589551066546;17,7058569484023;20,3391405048944;1;1;1
80;45,96;24,36;15,4488051927593;17,6216598503507;19,8763710769402;22,2089692128999;24,615967447913;27,0942727467318;2;1;2
80;58,28;26,66;18,9218224126244;21,1106876432852;23,3344651749722;25,5907940519888;27,8776406802523;30,1932334350253;2;1;2
80;64,95;29,34;20,5146520084655;22,6867522745245;24,8749640712045;27,0780766919202;29,2950554087959;31,5250052616407;1;1;1
81;45,96;21;15,4488051927593;17,6216598503507;19,8763710769402;22,2089692128999;24,615967447913;27,0942727467318;3;1;3
81;58,28;25,46;18,9218224126244;21,1106876432852;23,3344651749722;25,5907940519888;27,8776406802523;30,1932334350253;3;1;3
81;64,95;28,12;20,5146520084655;22,6867522745245;24,8749640712045;27,0780766919202;29,2950554087959;31,5250052616407;2;1;2
82;28,58;17,76;9,02991132820987;10,921695994817;12,9977967542314;15,2589551066546;17,7058569484023;20,3391405048944;1;1;1
82;45,96;22,22;15,4488051927593;17,6216598503507;19,8763710769402;22,2089692128999;24,615967447913;27,0942727467318;2;1;2
82;58,28;26,1;18,9218224126244;21,1106876432852;23,3344651749722;25,5907940519888;27,8776406802523;30,1932334350253;2;1;2
82;64,95;28,6;20,5146520084655;22,6867522745245;24,8749640712045;27,0780766919202;29,2950554087959;31,5250052616407;2;1;2
83;29,7;17,36;9,504067724514;11,4311567855153;13,5347507682628;15,814655302314;18,2706914763631;20,9026935697693;2;1;2
83;47,08;21,7;15,7971956687411;17,9752442381421;20,2300935676678;22,557856186248;24,9551248129903;27,4188829601762;3;1;3
83;59,4;25,72;19,2019180196818;21,3888522943471;23,6072640185141;25,8549813450133;28,1301362191183;30,4311033612188;3;1;3
83;66,06;27,68;20,7630736394477;22,9313300890814;25,1129274642073;27,3068483828549;29,5122243517697;31,7283049968765;2;1;2
84;29,7;17,86;9,504067724514;11,4311567855153;13,5347507682628;15,814655302314;18,2706914763631;20,9026935697693;2;1;2
84;47,08;22,32;15,7971956687411;17,9752442381421;20,2300935676678;22,557856186248;24,9551248129903;27,4188829601762;3;1;3
84;59,4;26,98;19,2019180196818;21,3888522943471;23,6072640185141;25,8549813450133;28,1301362191183;30,4311033612188;2;1;2
84;66,06;29,12;20,7630736394477;22,9313300890814;25,1129274642073;27,3068483828549;29,5122243517697;31,7283049968765;2;1;2
85;47,08;24;15,7971956687411;17,9752442381421;20,2300935676678;22,557856186248;24,9551248129903;27,4188829601762;2;1;2
85;59,4;27,3;19,2019180196818;21,3888522943471;23,6072640185141;25,8549813450133;28,1301362191183;30,4311033612188;2;1;2
85;66,06;29,58;20,7630736394477;22,9313300890814;25,1129274642073;27,3068483828549;29,5122243517697;31,7283049968765;1;1;1
86;30,06;20,26;9,65474116808572;11,5924622018352;13,7041968800935;15,9894804095839;18,4478856114973;21,0790173550331;1;2;1
86;47,44;23,64;15,907675563024;18,0871926647322;20,34192251216;22,6680082019483;25,0620715171897;27,5211235573266;2;2;2
86;59,76;25,74;19,2908208037191;21,4770493272393;23,6936764719502;25,938591731943;28,2099806228703;30,5062651234612;3;2;3
86;66,43;29,04;20,8448916755943;23,0118120754207;25,1911705320467;27,3820139892096;29,58352917457;31,7950136710757;2;2;2
87;47,44;24,08;15,907675563024;18,0871926647322;20,34192251216;22,6680082019483;25,0620715171897;27,5211235573266;2;1;2
87;59,76;26,34;19,2908208037191;21,4770493272393;23,6936764719502;25,938591731943;28,2099806228703;30,5062651234612;2;1;2
87;66,43;29,86;20,8448916755943;23,0118120754207;25,1911705320467;27,3820139892096;29,58352917457;31,7950136710757;1;1;1
88;23,88;13,76;6,9589899024066;8,65967456706773;10,5774150692962;12,7188327280868;15,0902077858214;17,6975209051448;2;1;2
88;41,26;19,12;13,9062358356905;16,0453055240639;18,2894472897939;20,6346240591269;23,0772536495542;25,6141285080097;3;1;3
88;53,58;24,2;17,6855656154342;19,8774754973611;22,1201008208301;24,410333076642;26,7454772505801;29,1231713180613;3;1;3
88;60,25;27,22;19,4109593867704;21,5961637705342;23,8103176600603;26,0513944062191;28,3176526637076;30,6075788569275;2;1;2
89;23,59;12,16;6,82754548595124;8,51380878780398;10,4190686594363;12,5504359322833;14,9146675234945;17,5182089438025;3;1;3
89;40,97;18,46;13,8066185542451;15,9428704719039;18,1857371201289;20,5311959534168;22,9756752054232;25,5159746014583;3;1;3
89;53,29;21,62;17,6059067938302;19,7976965366266;22,0412553954887;24,3334322570796;26,6714939797153;29,0530441582029;4;1;4
89;59,95;24,22;19,337523419801;21,5233634121876;23,7390375003395;25,9824676469287;28,2518676991505;30,5456846099885;3;1;3
90;19,12;11,86;4,77395655429668;6,19010363419692;7,85091683361012;9,77352755075238;11,9747838903896;14,4712762772511;2;2;2
90;36,5;17,22;12,2022741496481;14,2815521762447;16,4929047112221;18,8329294763436;21,2985692762902;23,8870545929173;3;2;3
90;48,82;20,66;16,3245493950958;18,5088491323313;20,762437057891;23,0815900188057;25,4630550771617;27,9039608003059;4;2;4
90;55,49;23,9;18,2001867596933;20,3919363168518;22,6276967168772;24,9046518677513;27,2203670248316;29,5727137238257;3;2;3
91;36,5;17,5;12,2022741496481;14,2815521762447;16,4929047112221;18,8329294763436;21,2985692762902;23,8870545929173;3;1;3
91;48,82;21,94;16,3245493950958;18,5088491323313;20,762437057891;23,0815900188057;25,4630550771617;27,9039608003059;3;1;3
91;55,49;25,26;18,2001867596933;20,3919363168518;22,6276967168772;24,9046518677513;27,2203670248316;29,5727137238257;2;1;2
92;19,35;11,18;4,87998136774194;6,31242712176709;7,9885169901473;9,92473994648895;12,1372781275032;14,6420351427277;2;2;2
92;36,73;16,06;12,288047831077;14,3709501721699;16,5845398184933;18,9253610196665;21,3903106272911;23,9765792467244;4;2;4
92;49,05;20,74;16,3930203988556;18,5779925659713;20,8312901511607;23,1492146408816;25,5285359295267;27,9664038022582;4;2;4
92;55,72;23,96;18,2610045204775;20,4526294059303;22,6874845986814;24,9627904302001;27,2761444207122;29,6254469365131;3;2;3
93;19,45;13,88;4,92610129361377;6,3655459935635;8,04817637859866;9,99020676778884;12,2075353874793;14,7157737850668;1;2;1
93;36,83;18,3;12,3252298449888;14,4096821041859;16,6242211261851;18,9653687591816;21,4300026483404;24,015296770956;3;2;3
93;49,15;22,96;16,4227017187426;18,6079555754788;20,8611184163734;23,1785026346489;25,5568882122123;27,9934342933431;3;2;3
93;55,81;26,36;18,2847365337388;20,4763067826079;22,710803443431;24,985461162501;27,2978901320233;29,6460020346936;2;2;2
94;18,96;11,26;4,700251542214;6,1048938123031;7,75488544591579;9,66781361980188;11,8610005386252;14,3515270440713;2;2;2
94;48,65;19,84;16,27375696552;18,4575374412698;20,7113221942527;23,0313702683398;25,4144121880381;27,8575611211049;4;2;4
94;55,32;23,14;18,1550774902108;20,3469052212191;22,5833243485137;24,8614920094291;27,1789497250682;29,5335478070553;3;2;3
95;19,45;13,4;4,92610129361377;6,3655459935635;8,04817637859866;9,99020676778884;12,2075353874793;14,7157737850668;1;1;1
95;36,83;19,58;12,3252298449888;14,4096821041859;16,6242211261851;18,9653687591816;21,4300026483404;24,015296770956;2;1;2
95;49,15;23,66;16,4227017187426;18,6079555754788;20,8611184163734;23,1785026346489;25,5568882122123;27,9934342933431;2;1;2
95;55,81;27,3;18,2847365337388;20,4763067826079;22,710803443431;24,985461162501;27,2978901320233;29,6460020346936;1;1;1
96;19,45;12,02;4,92610129361377;6,3655459935635;8,04817637859866;9,99020676778884;12,2075353874793;14,7157737850668;2;2;2
96;36,83;19,88;12,3252298449888;14,4096821041859;16,6242211261851;18,9653687591816;21,4300026483404;24,015296770956;2;2;2
96;49,15;22,94;16,4227017187426;18,6079555754788;20,8611184163734;23,1785026346489;25,5568882122123;27,9934342933431;3;2;3
96;55,81;27,58;18,2847365337388;20,4763067826079;22,710803443431;24,985461162501;27,2978901320233;29,6460020346936;1;2;1
97;26,51;15,52;8,13295836715217;9,94979890890687;11,9655114406383;14,1829950316841;16,6049584907895;19,2339459165786;2;0;2
98;26,31;17,02;8,04495496474334;9,85383057844978;11,8629828740656;14,0755524582091;16,494476898644;19,1225178129747;1;0;1
99;25,72;16,17;7,78405275250895;9,56863560529271;11,5576266961617;13,7549165698984;16,1641558097029;18,7887864140132;1;0;1
99;38,14;22,76;12,8061431113874;14,9095080053998;17,1352384182813;19,4796073576537;21,939281403635;24,511253764159;1;0;1
100;25,72;13,48;7,78405275250895;9,56863560529271;11,5576266961617;13,7549165698984;16,1641558097029;18,7887864140132;3;1;3
100;38,14;21,34;12,8061431113874;14,9095080053998;17,1352384182813;19,4796073576537;21,939281403635;24,511253764159;2;1;2
101;38,14;22,18;12,8061431113874;14,9095080053998;17,1352384182813;19,4796073576537;21,939281403635;24,511253764159;1;0;1
102;25;13,74;7,46316115149129;9,21642773207776;11,1791059903286;13,3560812815545;15,7519562422719;18,3710867948792;2;0;2
102;37,42;19,64;12,5432399973614;14,6365247377536;16,8563851140636;19,1992209051065;21,6618056306546;24,2412235797701;2;0;2
103;25;13,91;7,46316115149129;9,21642773207776;11,1791059903286;13,3560812815545;15,7519562422719;18,3710867948792;2;1;2
103;37,42;22,12;12,5432399973614;14,6365247377536;16,8563851140636;19,1992209051065;21,6618056306546;24,2412235797701;1;1;1
104;37,42;21,8;12,5432399973614;14,6365247377536;16,8563851140636;19,1992209051065;21,6618056306546;24,2412235797701;1;0;1
105;37,42;21,56;12,5432399973614;14,6365247377536;16,8563851140636;19,1992209051065;21,6618056306546;24,2412235797701;2;0;2
106;25,72;14,12;7,78405275250895;9,56863560529271;11,5576266961617;13,7549165698984;16,1641558097029;18,7887864140132;2;0;2
106;38,14;20,58;12,8061431113874;14,9095080053998;17,1352384182813;19,4796073576537;21,939281403635;24,511253764159;2;0;2
107;27,33;17,52;8,49136122951473;10,3394837162243;12,3807082814865;14,6170072424824;17,0502158453029;19,6820511471377;1;0;1
108;25,2;15,52;7,55256380424033;9,31471850434876;11,2849004584065;13,4677095779931;15,8674746137289;18,4882879496458;2;0;2
109;24,47;15,3;7,22529994046517;8,95428820756791;10,8963312725272;13,0571062102062;15,4419782474184;18,0560396573217;2;1;2
109;37,75;23;12,664164616106;14,7621625963515;16,9847963662214;19,3284046768168;21,7897093883903;24,3657506357217;1;1;1
110;37,75;22,76;12,664164616106;14,7621625963515;16,9847963662214;19,3284046768168;21,7897093883903;24,3657506357217;1;0;1
111;25,13;14,6;7,52129567026072;9,28035631197852;11,2479292885544;13,428713604455;15,8271330267166;18,4473713099138;2;1;2
111;38,4;22,04;12,9002365381135;15,0070599299386;17,2347487528615;19,579535885645;22,0380543938973;24,6072692339571;1;1;1
112;38,4;22,08;12,9002365381135;15,0070599299386;17,2347487528615;19,579535885645;22,0380543938973;24,6072692339571;1;0;1
113;38,4;22,35;12,9002365381135;15,0070599299386;17,2347487528615;19,579535885645;22,0380543938973;24,6072692339571;1;0;1
114;26,08;14,94;7,94347423890116;9,74302270614739;11,7444609651858;13,951215230316;16,3664941290216;18,9933175090526;2;1;2
114;39,36;23,24;13,2438127134166;15,3626099631155;17,5968269642867;19,9425725586959;22,3963777524986;24,9551228132845;1;1;1
115;39,36;23,6;13,2438127134166;15,3626099631155;17,5968269642867;19,9425725586959;22,3963777524986;24,9551228132845;1;0;1
116;39,36;23,26;13,2438127134166;15,3626099631155;17,5968269642867;19,9425725586959;22,3963777524986;24,9551228132845;1;0;1
117;26,18;17,44;7,98763237128221;9,79125830981933;11,7960730262159;14,0053775154655;16,4222614896362;19,04963144476;1;0;1
117;38,6;23,06;12,9723129600353;15,0817330494839;17,3108719703115;19,6559336832454;22,1135272295569;24,6805974254904;1;0;1
118;25,85;13,04;7,84170250724886;9,6317417897065;11,6252809035754;13,8260402466664;16,2375082723569;18,8629719562813;3;1;3
118;38,27;16,6;12,8532455907962;14,9583515268799;17,1850715946382;19,529658374501;21,9887613624267;24,5593593439736;4;1;4
119;38,27;21,86;12,8532455907962;14,9583515268799;17,1850715946382;19,529658374501;21,9887613624267;24,5593593439736;2;0;2
120;26,25;12,94;8,01851009112561;9,82496991761587;11,8321274962733;14,0431971243874;16,4611862488887;19,0889230087097;3;1;3
120;38,73;19,95;13,0190216532747;15,1301003243057;17,3601559479762;19,7053745775705;22,1623504380278;24,7280159782653;2;1;2
120;50,66;25,36;16,8644466963409;19,0532007740887;21,303732124293;23,612531011874;25,9765405753958;28,3930702756657;2;1;2
121;38,73;18,34;13,0190216532747;15,1301003243057;17,3601559479762;19,7053745775705;22,1623504380278;24,7280159782653;3;0;3
122;50,66;24,18;16,8644466963409;19,0532007740887;21,303732124293;23,612531011874;25,9765405753958;28,3930702756657;2;0;2
123;25,2;12,6;7,55256380424033;9,31471850434876;11,2849004584065;13,4677095779931;15,8674746137289;18,4882879496458;3;2;3
123;37,68;20,2;12,6385744858162;14,7355860119846;16,9576433678813;19,3010978291462;21,7626818330314;24,3394445330196;2;2;2
123;49,61;25,72;16,5585476489338;18,7450155009841;20,9974934883935;23,3123456377454;25,6863995397563;28,1168583954035;1;2;1
124;25,2;12,76;7,55256380424033;9,31471850434876;11,2849004584065;13,4677095779931;15,8674746137289;18,4882879496458;3;1;3
124;37,68;19,36;12,6385744858162;14,7355860119846;16,9576433678813;19,3010978291462;21,7626818330314;24,3394445330196;2;1;2
124;49,61;24,92;16,5585476489338;18,7450155009841;20,9974934883935;23,3123456377454;25,6863995397563;28,1168583954035;2;1;2
125;37,68;19,64;12,6385744858162;14,7355860119846;16,9576433678813;19,3010978291462;21,7626818330314;24,3394445330196;2;0;2
126;49,61;26,22;16,5585476489338;18,7450155009841;20,9974934883935;23,3123456377454;25,6863995397563;28,1168583954035;1;0;1
127;49,61;26,16;16,5585476489338;18,7450155009841;20,9974934883935;23,3123456377454;25,6863995397563;28,1168583954035;1;0;1
128;29,93;15,36;9,60042975803608;11,5343503089993;13,6431828692315;15,9265586738168;18,3841386168557;21,0156088755719;3;0;3
128;43,1;20,88;14,5260551150764;16,680882493402;18,931297615571;21,2732274682395;23,7030731441396;26,2176246066351;3;0;3
129;29,93;15,48;9,60042975803608;11,5343503089993;13,6431828692315;15,9265586738168;18,3841386168557;21,0156088755719;3;0;3
129;43,1;20;14,5260551150764;16,680882493402;18,931297615571;21,2732274682395;23,7030731441396;26,2176246066351;3;0;3
130;43,1;20,42;14,5260551150764;16,680882493402;18,931297615571;21,2732274682395;23,7030731441396;26,2176246066351;3;0;3
131;43,1;20,3;14,5260551150764;16,680882493402;18,931297615571;21,2732274682395;23,7030731441396;26,2176246066351;3;0;3
132;30,06;15,74;9,65474116808572;11,5924622018352;13,7041968800935;15,9894804095839;18,4478856114973;21,0790173550331;3;1;3
132;43,23;21,48;14,5690581848063;16,7248676359213;18,9756143400031;21,3172261079566;23,7461057864306;26,2590457479133;2;1;2
133;43,23;22,16;14,5690581848063;16,7248676359213;18,9756143400031;21,3172261079566;23,7461057864306;26,2590457479133;2;0;2
134;38,7;19,22;13,0082525693903;15,1189505228656;17,3487963932312;19,6939803047773;22,1510998463658;24,7170902709511;3;0;3
134;50,79;23,42;16,9019201377971;19,0909121263129;21,3411669767223;23,6491913357949;26,0119432617269;28,4267458766168;3;0;3
135;38,7;20,32;13,0082525693903;15,1189505228656;17,3487963932312;19,6939803047773;22,1510998463658;24,7170902709511;2;1;2
135;50,79;23,3;16,9019201377971;19,0909121263129;21,3411669767223;23,6491913357949;26,0119432617269;28,4267458766168;3;1;3
135;63,5;27,24;20,1832749455133;22,3599982764898;24,5565972509587;26,7716083279067;29,00377872646;31,2520233125645;2;1;2
136;23,29;13,66;6,691215829557;8,36219752615914;10,2541624408865;12,3747460607783;14,731217929735;17,3305249976111;2;1;2
136;37,52;17,94;12,5799603839353;14,6746902830484;16,8954061636869;19,2384887765033;21,7006955021661;24,2790968076714;3;1;3
136;48,06;21,6;16,0962588102991;18,2780869871931;20,532434485889;22,8555013766488;25,2439631271586;27,6948814218701;3;1;3
136;60,28;24,48;19,4182825272217;21,60342187707;23,8174227266743;26,0582635735303;28,3242075576924;30,6137450530035;3;1;3
136;71,22;27,45;21,861580620995;24,0090698076337;26,1581778930636;28,3087737131262;30,4607458550267;32,6139985002467;3;1;3
137;37,52;18,56;12,5799603839353;14,6746902830484;16,8954061636869;19,2384887765033;21,7006955021661;24,2790968076714;3;0;3
137;48,06;21,4;16,0962588102991;18,2780869871931;20,532434485889;22,8555013766488;25,2439631271586;27,6948814218701;3;0;3
137;60,28;24,5;19,4182825272217;21,60342187707;23,8174227266743;26,0582635735303;28,3242075576924;30,6137450530035;3;0;3
137;71,22;27,57;21,861580620995;24,0090698076337;26,1581778930636;28,3087737131262;30,4607458550267;32,6139985002467;3;0;3
138;27,07;17,28;8,37814798778686;10,2165866477001;12,2499578595597;14,4805170113645;16,9103654597988;19,5414715829792;1;0;1
139;27,07;16,1;8,37814798778686;10,2165866477001;12,2499578595597;14,4805170113645;16,9103654597988;19,5414715829792;2;0;2
140;26,81;17,06;8,26453605967377;10,093074425777;12,1183752085783;14,3429867709396;16,769286557192;19,3995042666414;1;0;1
141;26,74;17,36;8,23388093316574;10,0597163155474;12,0828065636664;14,305780645054;16,7310920797271;19,3610426753575;1;0;1
142;26,74;16,52;8,23388093316574;10,0597163155474;12,0828065636664;14,305780645054;16,7310920797271;19,3610426753575;2;0;2
143;28,25;17,28;8,88867540472621;10,7693855145386;12,8367266410008;15,0917451425268;17,5354103826263;20,1686256179247;2;0;2
144;37,45;21,04;12,5542631119842;14,6479829547889;16,8681013709453;19,2110123814252;21,6734846194766;24,2525981866675;2;0;2
145;37,45;20,7;12,5542631119842;14,6479829547889;16,8681013709453;19,2110123814252;21,6734846194766;24,2525981866675;2;0;2
146;37,45;20,8;12,5542631119842;14,6479829547889;16,8681013709453;19,2110123814252;21,6734846194766;24,2525981866675;2;0;2
147;27,86;18,28;8,72088279917248;10,5880919734328;12,6446731164935;14,8920510969112;17,3315483596373;19,9643992540283;1;1;1
147;37,29;21,58;12,4954037867304;14,586787596355;16,8055159586035;19,1480140964513;21,6110771524103;24,1918079702027;2;1;2
148;37,29;20,62;12,4954037867304;14,586787596355;16,8055159586035;19,1480140964513;21,6110771524103;24,1918079702027;2;0;2
149;37,29;20,84;12,4954037867304;14,586787596355;16,8055159586035;19,1480140964513;21,6110771524103;24,1918079702027;2;0;2
150;36,96;20,82;12,3734661416924;14,4599101175579;16,6756625023491;19,0172167769861;21,481426305943;24,0654440804109;2;0;2
151;36,96;18,29;12,3734661416924;14,4599101175579;16,6756625023491;19,0172167769861;21,481426305943;24,0654440804109;3;0;3
152;26,25;13,44;8,01851009112561;9,82496991761587;11,8321274962733;14,0431971243874;16,4611862488887;19,0889230087097;3;1;3
152;35,68;18,6;11,8935689321627;13,9592310374799;16,1619804396227;18,4986285883518;20,9663032547405;23,5623965399187;2;1;2
153;35,68;21,78;11,8935689321627;13,9592310374799;16,1619804396227;18,4986285883518;20,9663032547405;23,5623965399187;1;0;1
154;35,68;18,76;11,8935689321627;13,9592310374799;16,1619804396227;18,4986285883518;20,9663032547405;23,5623965399187;2;0;2
155;26,05;17,3;7,93021605080248;9,72853457777452;11,7289530901257;13,9349356833159;16,3497269816985;18,9763811655138;1;1;1
155;35,48;19,98;11,8175846926985;13,8797561578296;16,0802533115672;18,4159454646057;20,8840107666155;23,4818855988398;2;1;2
156;35,48;20,92;11,8175846926985;13,8797561578296;16,0802533115672;18,4159454646057;20,8840107666155;23,4818855988398;1;0;1
157;33,31;21,44;10,9756464907666;12,9953128675771;15,1671254326618;17,4887442657779;19,9580452049931;22,5730857371852;1;0;1
158;23,88;16,76;6,9589899024066;8,65967456706773;10,5774150692962;12,7188327280868;15,0902077858214;17,6975209051448;1;0;1
158;33,31;20,28;10,9756464907666;12,9953128675771;15,1671254326618;17,4887442657779;19,9580452049931;22,5730857371852;1;0;1
159;33,31;19,6;10,9756464907666;12,9953128675771;15,1671254326618;17,4887442657779;19,9580452049931;22,5730857371852;2;0;2
160;23,88;14,82;6,9589899024066;8,65967456706773;10,5774150692962;12,7188327280868;15,0902077858214;17,6975209051448;2;1;2
160;33,31;20,08;10,9756464907666;12,9953128675771;15,1671254326618;17,4887442657779;19,9580452049931;22,5730857371852;1;1;1
161;23,88;15,42;6,9589899024066;8,65967456706773;10,5774150692962;12,7188327280868;15,0902077858214;17,6975209051448;1;0;1
161;33,31;20,12;10,9756464907666;12,9953128675771;15,1671254326618;17,4887442657779;19,9580452049931;22,5730857371852;1;0;1
162;33,31;21,08;10,9756464907666;12,9953128675771;15,1671254326618;17,4887442657779;19,9580452049931;22,5730857371852;1;0;1
163;33,31;19,84;10,9756464907666;12,9953128675771;15,1671254326618;17,4887442657779;19,9580452049931;22,5730857371852;2;0;2
164;29,83;15,82;9,55857594858998;11,4895432703321;13,5961146345653;15,8779963879881;18,3349183816245;20,966630511137;3;1;3
164;43,04;23,24;14,5061728372391;16,6605413559726;18,9107987084369;21,2528716402567;23,6831605557559;26,198454412536;2;1;2
165;43,04;24,18;14,5061728372391;16,6605413559726;18,9107987084369;21,2528716402567;23,6831605557559;26,198454412536;1;0;1
166;32,33;19,74;10,5848808331574;12,5823294262135;14,7383837222559;17,0511717568189;19,5189882301992;22,1402686333736;1;0;1
167;32,33;19,66;10,5848808331574;12,5823294262135;14,7383837222559;17,0511717568189;19,5189882301992;22,1402686333736;1;0;1
168;23,09;13,86;6,60014079481157;8,26072601011561;10,1436057696345;12,2567758987581;14,6078590467329;17,204148473755;2;1;2
168;36,3;22,16;12,127398864496;14,2034570073875;16,4128026514065;18,7520822684224;21,218280680663;23,8086649366569;1;1;1
169;36,3;21,7;12,127398864496;14,2034570073875;16,4128026514065;18,7520822684224;21,218280680663;23,8086649366569;1;0;1
170;23;14,42;6,55910997913437;8,21496157245523;10,0936941337468;12,2034684478538;14,5520690901827;17,1469483774199;2;1;2
170;36,2;22,48;12,0898600791953;14,1642841400893;16,3726045386108;18,7114929232146;21,1779558583655;23,7692793508057;1;1;1
171;36,2;22,18;12,0898600791953;14,1642841400893;16,3726045386108;18,7114929232146;21,1779558583655;23,7692793508057;1;0;1
172;23,82;16,78;6,93182295160564;8,62955184489633;10,5447396337718;12,6841075147085;15,0540328609076;17,6605909436347;1;0;1
172;37,02;21,97;12,3956908360063;14,4830452917904;16,6993498138581;19,0410850751196;21,505093492724;24,0885186093546;1;0;1
173;25,69;13,54;7,77073612740221;9,55405134877779;11,541984256793;13,7384650629726;16,1471821781818;18,771613796481;3;0;3
174;25,89;13,98;7,85942259996371;9,65112886273229;11,6460552000829;13,8478702227005;16,2600130785611;18,8857236354367;2;0;2
175;25,3;13,48;7,59718950836829;9,36373316011998;11,3376101546977;13,5232803452813;15,9249383027336;18,5465474821652;3;0;3
176;25;13,18;7,46316115149129;9,21642773207776;11,1791059903286;13,3560812815545;15,7519562422719;18,3710867948792;3;0;3
177;30,58;19,52;9,87086698775991;11,8233603592439;13,9462893148214;16,2388227394014;18,7001984043415;21,3297126524054;1;1;1
177;42,71;20,86;14,3964271749375;16,5482080070079;18,7975434451607;21,1403605157493;23,5730572342045;26,0924182528105;3;1;3
177;53,02;23,18;17,5313737695263;19,7230154212061;21,9674158830881;24,2613848592429;26,6021540894735;28,9872954588564;3;1;3
177;64,55;25,49;20,4240233664803;22,5974456209071;24,7880011099071;26,9944093824092;29,215575635558;31,450552574956;3;1;3
178;30,42;16,82;9,80455818518164;11,7525785433129;13,8721327013325;16,1624992797773;18,6230162607401;21,2530721307357;2;0;2
178;42,54;21,76;14,3396309588182;16,490035927915;18,7388601079696;21,0820317546291;23,5159485975389;26,0373939014553;2;0;2
178;52,86;24,5;17,4870376920431;19,6785748197;21,9234612261;24,21848362418;26,5608531225854;28,9481229580876;2;0;2
178;64,39;27,22;20,3876054682746;22,5615467722103;24,7530335129918;26,9607573371427;29,1835993920661;31,4205914198782;2;0;2
179;30,39;19,48;9,7921062999554;11,7392808699384;13,8581954316109;16,1481494722115;18,608500044766;21,2386531846846;1;2;1
179;42,51;24,22;14,3295896422258;16,4797487513839;18,7284801076533;21,071712261791;23,5058429611984;26,0276552857755;1;2;1
179;52,83;24,56;17,4787106787656;19,6702268042219;21,9152032528835;24,2104224462001;26,553091639758;28,9407605859267;2;2;2
179;64,36;26,08;20,3807664745789;22,5548044716445;24,7464654189619;26,9544357312242;29,1775920453833;31,4149621711118;3;2;3
180;30,35;19,72;9,77549447350799;11,7215378191765;13,8395962124649;16,1289971071519;18,5891231236827;21,219403830902;1;0;1
180;42,48;25,72;14,3195427811683;16,4694551071383;18,7180928542024;21,0613848918928;23,4957290060211;26,017908109815;1;0;1
180;64,32;29,2;20,3716425812347;22,5458091919858;24,7377022152488;26,9460010899115;29,1695764384634;31,4074508264611;1;0;1
181;30,55;17,26;9,85844708919824;11,8101066080191;13,9324074351985;16,2245388329327;18,6857571707612;21,315375883609;2;1;2
181;42,67;20,5;14,3830793375715;16,5345390795326;18,7837564667404;21,1266587474669;23,5596438111973;26,0794959321046;3;1;3
181;52,99;24,38;17,5230703210869;19,7146933315481;21,9591856385557;24,2533526222101;26,5944221436079;28,9799625830326;2;1;2
181;64,52;26,48;20,4172022798507;22,590722284573;24,7814526577997;26,9881077168778;29,20958815042;31,4449427346196;3;1;3
182;29,76;13,88;9,52923915202348;11,4581236897744;13,5630971880782;15,8439192221767;18,3003685456992;20,9322402724032;3;1;3
182;41,92;18,62;14,1309797302323;16,2761134212106;18,5228571677038;20,867150241189;23,3053950356072;25,8343747838997;3;1;3
182;54,47;23,28;17,9275092929614;20,1195444674637;22,3591208013294;24,643263649868;26,9693974365414;29,3352675493549;3;1;3
182;66,56;27,62;20,8735226185384;23,0399673387115;25,2185353000114;27,4082960290186;29,6084556292767;31,8183285024658;2;1;2
183;41,92;18,34;14,1309797302323;16,2761134212106;18,5228571677038;20,867150241189;23,3053950356072;25,8343747838997;4;1;4
183;54,47;23,98;17,9275092929614;20,1195444674637;22,3591208013294;24,643263649868;26,9693974365414;29,3352675493549;3;1;3
183;66,56;27,4;20,8735226185384;23,0399673387115;25,2185353000114;27,4082960290186;29,6084556292767;31,8183285024658;3;1;3
184;28,35;16,14;8,93154651730065;10,8156459599077;12,8856744422632;15,1425844745105;17,5872580690181;20,2205167366956;2;1;2
184;40,51;19,88;13,6475113740196;15,7790951385488;18,0197676362385;20,3655348342127;22,8128463179651;25,3585176583755;3;1;3
184;53,06;23,66;17,5424381769124;19,7341039996288;21,9783814796977;24,2720860958164;26,6124547667553;28,9970640564885;3;1;3
184;65,14;27,42;20,5574936053189;22,7289539475009;24,9160448782897;27,1175888099535;29,3325795223113;31,5601468740408;2;1;2
185;40,51;20,44;13,6475113740196;15,7790951385488;18,0197676362385;20,3655348342127;22,8128463179651;25,3585176583755;2;1;2
